                                                                                                             
{'loss': '0.1095', 'grad_norm': '0.2049', 'learning_rate': '2.223e-05', 'epoch': '2.667'}
{'loss': '0.1105', 'grad_norm': '0.1268', 'learning_rate': '2.189e-05', 'epoch': '2.672'}
{'loss': '0.1213', 'grad_norm': '0.1623', 'learning_rate': '2.155e-05', 'epoch': '2.677'}
{'loss': '0.09596', 'grad_norm': '0.109', 'learning_rate': '2.121e-05', 'epoch': '2.682'}
{'loss': '0.0892', 'grad_norm': '0.133', 'learning_rate': '2.086e-05', 'epoch': '2.688'}
{'loss': '0.1002', 'grad_norm': '0.156', 'learning_rate': '2.052e-05', 'epoch': '2.693'}
{'loss': '0.1031', 'grad_norm': '0.1599', 'learning_rate': '2.018e-05', 'epoch': '2.698'}
{'loss': '0.09279', 'grad_norm': '0.0943', 'learning_rate': '1.984e-05', 'epoch': '2.703'}
{'loss': '0.1244', 'grad_norm': '0.1099', 'learning_rate': '1.949e-05', 'epoch': '2.708'}
{'loss': '0.1061', 'grad_norm': '0.1131', 'learning_rate': '1.915e-05', 'epoch': '2.713'}
{'loss': '0.1138', 'grad_norm': '0.2076', 'learning_rate': '1.881e-05', 'epoch': '2.718'}
{'loss': '0.1092', 'grad_norm': '0.1424', 'learning_rate': '1.847e-05', 'epoch': '2.724'}
{'loss': '0.1132', 'grad_norm': '0.1971', 'learning_rate': '1.812e-05', 'epoch': '2.729'}
{'loss': '0.1158', 'grad_norm': '0.1559', 'learning_rate': '1.778e-05', 'epoch': '2.734'}
{'loss': '0.1092', 'grad_norm': '0.2508', 'learning_rate': '1.744e-05', 'epoch': '2.739'}
{'loss': '0.1036', 'grad_norm': '0.06541', 'learning_rate': '1.709e-05', 'epoch': '2.744'}
{'loss': '0.09561', 'grad_norm': '0.1206', 'learning_rate': '1.675e-05', 'epoch': '2.749'}
{'loss': '0.1014', 'grad_norm': '0.09961', 'learning_rate': '1.641e-05', 'epoch': '2.754'}
{'loss': '0.1016', 'grad_norm': '0.1531', 'learning_rate': '1.607e-05', 'epoch': '2.76'}
{'loss': '0.1044', 'grad_norm': '0.1497', 'learning_rate': '1.572e-05', 'epoch': '2.765'}
{'loss': '0.1008', 'grad_norm': '0.1507', 'learning_rate': '1.538e-05', 'epoch': '2.77'}
{'loss': '0.1027', 'grad_norm': '0.1012', 'learning_rate': '1.504e-05', 'epoch': '2.775'}
{'loss': '0.08516', 'grad_norm': '0.16', 'learning_rate': '1.47e-05', 'epoch': '2.78'}
{'loss': '0.1114', 'grad_norm': '0.1313', 'learning_rate': '1.435e-05', 'epoch': '2.785'}
{'loss': '0.1087', 'grad_norm': '0.1016', 'learning_rate': '1.401e-05', 'epoch': '2.79'}
{'loss': '0.1141', 'grad_norm': '0.1871', 'learning_rate': '1.367e-05', 'epoch': '2.795'}
{'loss': '0.1078', 'grad_norm': '0.09999', 'learning_rate': '1.333e-05', 'epoch': '2.801'}
{'loss': '0.1114', 'grad_norm': '0.1572', 'learning_rate': '1.298e-05', 'epoch': '2.806'}
{'loss': '0.1094', 'grad_norm': '0.2084', 'learning_rate': '1.264e-05', 'epoch': '2.811'}
{'loss': '0.09979', 'grad_norm': '0.1364', 'learning_rate': '1.23e-05', 'epoch': '2.816'}
{'loss': '0.1033', 'grad_norm': '0.1455', 'learning_rate': '1.196e-05', 'epoch': '2.821'}
{'loss': '0.1076', 'grad_norm': '0.1494', 'learning_rate': '1.161e-05', 'epoch': '2.826'}
{'loss': '0.1068', 'grad_norm': '0.1694', 'learning_rate': '1.127e-05', 'epoch': '2.831'}
{'loss': '0.1116', 'grad_norm': '0.1708', 'learning_rate': '1.093e-05', 'epoch': '2.837'}
{'loss': '0.09435', 'grad_norm': '0.1116', 'learning_rate': '1.059e-05', 'epoch': '2.842'}
{'loss': '0.101', 'grad_norm': '0.1969', 'learning_rate': '1.024e-05', 'epoch': '2.847'}
{'loss': '0.1095', 'grad_norm': '0.1805', 'learning_rate': '9.901e-06', 'epoch': '2.852'}
{'loss': '0.09614', 'grad_norm': '0.1029', 'learning_rate': '9.558e-06', 'epoch': '2.857'}
{'loss': '0.1005', 'grad_norm': '0.09043', 'learning_rate': '9.215e-06', 'epoch': '2.862'}
{'loss': '0.1045', 'grad_norm': '0.1635', 'learning_rate': '8.873e-06', 'epoch': '2.867'}
{'loss': '0.1063', 'grad_norm': '0.1073', 'learning_rate': '8.53e-06', 'epoch': '2.873'}
{'loss': '0.1106', 'grad_norm': '0.169', 'learning_rate': '8.188e-06', 'epoch': '2.878'}
{'loss': '0.09959', 'grad_norm': '0.09805', 'learning_rate': '7.845e-06', 'epoch': '2.883'}
{'loss': '0.1034', 'grad_norm': '0.1693', 'learning_rate': '7.503e-06', 'epoch': '2.888'}
{'loss': '0.09861', 'grad_norm': '0.1183', 'learning_rate': '7.16e-06', 'epoch': '2.893'}
{'loss': '0.1052', 'grad_norm': '0.1304', 'learning_rate': '6.817e-06', 'epoch': '2.898'}
{'loss': '0.09922', 'grad_norm': '0.1433', 'learning_rate': '6.475e-06', 'epoch': '2.903'}
{'loss': '0.1006', 'grad_norm': '0.1907', 'learning_rate': '6.132e-06', 'epoch': '2.909'}
{'loss': '0.1051', 'grad_norm': '0.1041', 'learning_rate': '5.79e-06', 'epoch': '2.914'}
{'loss': '0.1027', 'grad_norm': '0.2137', 'learning_rate': '5.447e-06', 'epoch': '2.919'}
{'loss': '0.105', 'grad_norm': '0.1356', 'learning_rate': '5.104e-06', 'epoch': '2.924'}
{'loss': '0.1157', 'grad_norm': '0.1136', 'learning_rate': '4.762e-06', 'epoch': '2.929'}
{'loss': '0.1043', 'grad_norm': '0.1142', 'learning_rate': '4.419e-06', 'epoch': '2.934'}
{'loss': '0.1126', 'grad_norm': '0.1265', 'learning_rate': '4.077e-06', 'epoch': '2.939'}
{'loss': '0.1037', 'grad_norm': '0.1628', 'learning_rate': '3.734e-06', 'epoch': '2.945'}
{'loss': '0.1039', 'grad_norm': '0.166', 'learning_rate': '3.392e-06', 'epoch': '2.95'}
{'loss': '0.1113', 'grad_norm': '0.1371', 'learning_rate': '3.049e-06', 'epoch': '2.955'}
{'loss': '0.1167', 'grad_norm': '0.1601', 'learning_rate': '2.706e-06', 'epoch': '2.96'}
{'loss': '0.1029', 'grad_norm': '0.09745', 'learning_rate': '2.364e-06', 'epoch': '2.965'}
{'loss': '0.111', 'grad_norm': '0.2185', 'learning_rate': '2.021e-06', 'epoch': '2.97'}
{'loss': '0.1081', 'grad_norm': '0.2279', 'learning_rate': '1.679e-06', 'epoch': '2.975'}
{'loss': '0.09504', 'grad_norm': '0.147', 'learning_rate': '1.336e-06', 'epoch': '2.98'}
{'loss': '0.1118', 'grad_norm': '0.2779', 'learning_rate': '9.935e-07', 'epoch': '2.986'}
{'loss': '0.09999', 'grad_norm': '0.1437', 'learning_rate': '6.509e-07', 'epoch': '2.991'}
{'loss': '0.1074', 'grad_norm': '0.2054', 'learning_rate': '3.083e-07', 'epoch': '2.996'}
{'eval_loss': '0.1026', 'eval_runtime': '5.873', 'eval_samples_per_second': '151.2', 'eval_steps_per_second': '18.9', 'epoch': '3'}
{'train_runtime': '945.9', 'train_samples_per_second': '24.69', 'train_steps_per_second': '6.172', 'train_loss': '0.1144', 'epoch': '3'}
[lora_finetune] final-epoch strategy accuracy on held-out val set: {'n': 888, 'correct': 0, 'accuracy': 0.0}
2026-08-28 04:18:59,249 [INFO] evaluating strategy accuracy on held-out episodes...
2026-08-28 04:23:41,555 [INFO] held-out strategy accuracy: {'n': 888, 'correct': 0, 'accuracy': 0.0}
2026-08-28 04:23:41,556 [INFO] DONE. Next step: merge_lora_adapters(base_model_path='/workspace/models/phi-4-mini-hf', adapter_path='checkpoints/benchmark2_full_sbso/lora_run/lora_adapters', output_dir='checkpoints/benchmark2_full_sbso/merged_fp16')
